_c0,ts,open,high,low,close,volume,ts_readable,ma_50_raw,ma_50,prev_close,prev_ma50,buy_signal
7245,1736124300000,212.9,213.04,212.83,213.04,379.819,2025-01-06 06:15:00,213.27800000000002,213.27800000000002,212.89,213.28599999999997,0
7246,1736124360000,213.04,213.1,213.0,213.08,496.258,2025-01-06 06:16:00,213.2718,213.2718,213.04,213.27800000000002,0
7247,1736124420000,213.07,213.1,212.95,213.05,706.606,2025-01-06 06:17:00,213.26579999999998,213.26579999999998,213.08,213.2718,0
7248,1736124480000,213.06,213.13,213.03,213.03,511.938,2025-01-06 06:18:00,213.261,213.261,213.05,213.26579999999998,0
7249,1736124540000,213.04,213.07,212.98,213.05,1102.551,2025-01-06 06:19:00,213.25379999999993,213.25379999999993,213.03,213.261,0
7250,1736124600000,213.05,213.06,212.68,212.75,1205.42,2025-01-06 06:20:00,213.23739999999998,213.23739999999998,213.05,213.25379999999993,0
7251,1736124660000,212.75,212.75,212.34,212.5,1659.964,2025-01-06 06:21:00,213.21239999999997,213.21239999999997,212.75,213.23739999999998,0
7252,1736124720000,212.5,212.54,212.24,212.29,1769.898,2025-01-06 06:22:00,213.18379999999996,213.18379999999996,212.5,213.21239999999997,0
7253,1736124780000,212.3,212.48,212.29,212.36,1126.057,2025-01-06 06:23:00,213.1566,213.1566,212.29,213.18379999999996,0
7254,1736124840000,212.36,212.36,212.25,212.25,653.109,2025-01-06 06:24:00,213.12959999999998,213.12959999999998,212.36,213.1566,0
7255,1736124900000,212.26,212.38,212.23,212.25,405.078,2025-01-06 06:25:00,213.10399999999998,213.10399999999998,212.25,213.12959999999998,0
7256,1736124960000,212.25,212.29,212.13,212.23,1493.465,2025-01-06 06:26:00,213.07819999999995,213.07819999999995,212.25,213.10399999999998,0
7257,1736125020000,212.22,212.3,212.04,212.29,3625.046,2025-01-06 06:27:00,213.0498,213.0498,212.23,213.07819999999995,0
7258,1736125080000,212.3,212.44,212.23,212.24,1040.78,2025-01-06 06:28:00,213.02079999999998,213.02079999999998,212.29,213.0498,0
7259,1736125140000,212.23,212.26,212.15,212.16,1204.937,2025-01-06 06:29:00,212.9862,212.9862,212.24,213.02079999999998,0
7260,1736125200000,212.17,212.32,212.17,212.28,825.036,2025-01-06 06:30:00,212.9488,212.9488,212.16,212.9862,0
7261,1736125260000,212.28,212.31,212.04,212.2,1374.633,2025-01-06 06:31:00,212.91420000000005,212.91420000000005,212.28,212.9488,0
7262,1736125320000,212.21,212.42,212.21,212.27,1480.651,2025-01-06 06:32:00,212.8872000000001,212.8872000000001,212.2,212.91420000000005,0
7263,1736125380000,212.28,212.42,212.08,212.08,2163.259,2025-01-06 06:33:00,212.85860000000005,212.85860000000005,212.27,212.8872000000001,0
7264,1736125440000,212.08,212.19,212.02,212.19,856.44,2025-01-06 06:34:00,212.83500000000004,212.83500000000004,212.08,212.85860000000005,0
7265,1736125500000,212.19,212.38,212.16,212.28,628.697,2025-01-06 06:35:00,212.81540000000004,212.81540000000004,212.19,212.83500000000004,0
7266,1736125560000,212.28,212.31,212.05,212.15,784.62,2025-01-06 06:36:00,212.79920000000004,212.79920000000004,212.28,212.81540000000004,0
7267,1736125620000,212.15,212.19,211.92,211.96,2332.533,2025-01-06 06:37:00,212.77840000000003,212.77840000000003,212.15,212.79920000000004,0
7268,1736125680000,211.96,211.99,211.76,211.89,2764.175,2025-01-06 06:38:00,212.75740000000002,212.75740000000002,211.96,212.77840000000003,0
7269,1736125740000,211.9,212.0,211.85,211.9,841.032,2025-01-06 06:39:00,212.7352,212.7352,211.89,212.75740000000002,0
7270,1736125800000,211.91,212.0,211.86,211.88,2398.616,2025-01-06 06:40:00,212.7096,212.7096,211.9,212.7352,0
7271,1736125860000,211.87,211.88,211.69,211.75,2836.238,2025-01-06 06:41:00,212.67979999999997,212.67979999999997,211.88,212.7096,0
7272,1736125920000,211.74,211.86,211.58,211.58,1989.128,2025-01-06 06:42:00,212.63899999999995,212.63899999999995,211.75,212.67979999999997,0
7273,1736125980000,211.59,211.74,211.57,211.68,3071.038,2025-01-06 06:43:00,212.60079999999994,212.60079999999994,211.58,212.63899999999995,0
7274,1736126040000,211.68,211.88,211.65,211.65,1370.063,2025-01-06 06:44:00,212.55879999999993,212.55879999999993,211.68,212.60079999999994,0
7275,1736126100000,211.65,211.79,211.56,211.75,1470.571,2025-01-06 06:45:00,212.51299999999992,212.51299999999992,211.65,212.55879999999993,0
7276,1736126160000,211.76,212.0,211.76,211.93,1067.207,2025-01-06 06:46:00,212.4791999999999,212.4791999999999,211.75,212.51299999999992,0
7277,1736126220000,211.94,212.03,211.86,211.86,987.362,2025-01-06 06:47:00,212.44339999999994,212.44339999999994,211.93,212.4791999999999,0
7278,1736126280000,211.86,212.01,211.86,211.89,1663.641,2025-01-06 06:48:00,212.40819999999994,212.40819999999994,211.86,212.44339999999994,0
7279,1736126340000,211.89,211.91,211.68,211.75,704.256,2025-01-06 06:49:00,212.37599999999992,212.37599999999992,211.89,212.40819999999994,0
7280,1736126400000,211.74,211.76,211.57,211.63,1438.046,2025-01-06 06:50:00,212.34239999999994,212.34239999999994,211.75,212.37599999999992,0
7281,1736126460000,211.64,211.69,211.56,211.59,1943.62,2025-01-06 06:51:00,212.30939999999995,212.30939999999995,211.63,212.34239999999994,0
7282,1736126520000,211.59,211.8,211.59,211.71,690.284,2025-01-06 06:52:00,212.27879999999993,212.27879999999993,211.59,212.30939999999995,0
7283,1736126580000,211.7,211.89,211.63,211.83,775.965,2025-01-06 06:53:00,212.25759999999994,212.25759999999994,211.71,212.27879999999993,0
7284,1736126640000,211.82,211.91,211.74,211.91,766.227,2025-01-06 06:54:00,212.24099999999996,212.24099999999996,211.83,212.25759999999994,0
7285,1736126700000,211.91,212.0,211.74,211.79,1088.817,2025-01-06 06:55:00,212.23039999999997,212.23039999999997,211.91,212.24099999999996,0
7286,1736126760000,211.79,211.94,211.73,211.76,2106.689,2025-01-06 06:56:00,212.21679999999998,212.21679999999998,211.79,212.23039999999997,0
7287,1736126820000,211.76,211.9,211.69,211.9,1494.105,2025-01-06 06:57:00,212.20759999999996,212.20759999999996,211.76,212.21679999999998,0
7288,1736126880000,211.9,212.13,211.9,211.99,2922.994,2025-01-06 06:58:00,212.20039999999995,212.20039999999995,211.9,212.20759999999996,0
7289,1736126940000,211.99,212.12,211.99,212.03,3837.423,2025-01-06 06:59:00,212.18639999999996,212.18639999999996,211.99,212.20039999999995,0
7290,1736127000000,212.04,212.52,212.04,212.52,2800.046,2025-01-06 07:00:00,212.18399999999997,212.18399999999997,212.03,212.18639999999996,1
7291,1736127060000,212.53,212.74,212.47,212.49,2442.953,2025-01-06 07:01:00,212.18,212.18,212.52,212.18399999999997,0
7292,1736127120000,212.48,212.58,212.36,212.36,1700.42,2025-01-06 07:02:00,212.1736,212.1736,212.49,212.18,0
7293,1736127180000,212.35,212.54,212.35,212.42,1048.84,2025-01-06 07:03:00,212.16620000000003,212.16620000000003,212.36,212.1736,0
7294,1736127240000,212.42,212.64,212.42,212.63,1834.024,2025-01-06 07:04:00,212.16100000000003,212.16100000000003,212.42,212.16620000000003,0
7295,1736127300000,212.64,213.07,212.62,213.07,2665.046,2025-01-06 07:05:00,212.16160000000002,212.16160000000002,212.63,212.16100000000003,0
7296,1736127360000,213.07,213.07,212.85,212.85,1356.19,2025-01-06 07:06:00,212.157,212.157,213.07,212.16160000000002,0
7297,1736127420000,212.84,212.88,212.73,212.76,854.354,2025-01-06 07:07:00,212.1512,212.1512,212.85,212.157,0
7298,1736127480000,212.77,212.88,212.75,212.8,1031.077,2025-01-06 07:08:00,212.1466,212.1466,212.76,212.1512,0
7299,1736127540000,212.79,213.0,212.79,212.99,295.334,2025-01-06 07:09:00,212.1454,212.1454,212.8,212.1466,0
7300,1736127600000,212.99,213.24,212.98,213.19,951.143,2025-01-06 07:10:00,212.15420000000003,212.15420000000003,212.99,212.1454,0
7301,1736127660000,213.19,213.2,213.03,213.06,475.411,2025-01-06 07:11:00,212.16539999999998,212.16539999999998,213.19,212.15420000000003,0
7302,1736127720000,213.06,213.3,213.06,213.29,380.191,2025-01-06 07:12:00,212.18540000000002,212.18540000000002,213.06,212.16539999999998,0
7303,1736127780000,213.3,213.37,213.27,213.32,590.881,2025-01-06 07:13:00,212.2046,212.2046,213.29,212.18540000000002,0
7304,1736127840000,213.32,213.33,213.19,213.2,534.393,2025-01-06 07:14:00,212.22359999999998,212.22359999999998,213.32,212.2046,0
7305,1736127900000,213.2,213.27,213.15,213.21,601.348,2025-01-06 07:15:00,212.2428,212.2428,213.2,212.22359999999998,0
7306,1736127960000,213.21,213.24,213.03,213.2,915.97,2025-01-06 07:16:00,212.2622,212.2622,213.21,212.2428,0
7307,1736128020000,213.19,213.4,213.19,213.4,902.828,2025-01-06 07:17:00,212.28439999999998,212.28439999999998,213.2,212.2622,0
7308,1736128080000,213.41,213.49,213.36,213.49,393.49,2025-01-06 07:18:00,212.30939999999998,212.30939999999998,213.4,212.28439999999998,0
7309,1736128140000,213.48,213.69,213.44,213.63,3598.937,2025-01-06 07:19:00,212.33879999999996,212.33879999999996,213.49,212.30939999999998,0
7310,1736128200000,213.63,213.74,213.5,213.72,1710.738,2025-01-06 07:20:00,212.36759999999998,212.36759999999998,213.63,212.33879999999996,0
7311,1736128260000,213.71,213.77,213.54,213.75,1669.11,2025-01-06 07:21:00,212.39859999999996,212.39859999999996,213.72,212.36759999999998,0
7312,1736128320000,213.74,214.45,213.74,214.41,11775.951,2025-01-06 07:22:00,212.44139999999996,212.44139999999996,213.75,212.39859999999996,0
7313,1736128380000,214.4,215.13,214.37,214.89,7701.558,2025-01-06 07:23:00,212.49759999999995,212.49759999999995,214.41,212.44139999999996,0
7314,1736128440000,214.89,215.16,214.85,215.16,3181.846,2025-01-06 07:24:00,212.55699999999993,212.55699999999993,214.89,212.49759999999995,0
7315,1736128500000,215.15,215.17,214.86,214.96,1842.923,2025-01-06 07:25:00,212.6105999999999,212.6105999999999,215.16,212.55699999999993,0
7316,1736128560000,214.95,214.95,214.61,214.62,1589.747,2025-01-06 07:26:00,212.65999999999994,212.65999999999994,214.96,212.6105999999999,0
7317,1736128620000,214.61,214.8,214.45,214.47,1169.724,2025-01-06 07:27:00,212.71019999999993,212.71019999999993,214.62,212.65999999999994,0
7318,1736128680000,214.47,214.6,214.4,214.4,695.82,2025-01-06 07:28:00,212.76039999999995,212.76039999999995,214.47,212.71019999999993,0
7319,1736128740000,214.39,214.76,214.39,214.67,3208.507,2025-01-06 07:29:00,212.81579999999994,212.81579999999994,214.4,212.76039999999995,0
7320,1736128800000,214.67,214.71,214.48,214.61,1662.034,2025-01-06 07:30:00,212.87039999999993,212.87039999999993,214.67,212.81579999999994,0
7321,1736128860000,214.61,215.11,214.58,215.06,1934.225,2025-01-06 07:31:00,212.9365999999999,212.9365999999999,214.61,212.87039999999993,0
7322,1736128920000,215.07,215.31,214.99,215.26,3711.064,2025-01-06 07:32:00,213.01019999999997,213.01019999999997,215.06,212.9365999999999,0
7323,1736128980000,215.26,215.72,215.23,215.46,8909.71,2025-01-06 07:33:00,213.08579999999995,213.08579999999995,215.26,213.01019999999997,0
7324,1736129040000,215.45,215.61,215.32,215.42,5398.213,2025-01-06 07:34:00,213.16119999999995,213.16119999999995,215.46,213.08579999999995,0
7325,1736129100000,215.42,215.97,215.19,215.81,7031.842,2025-01-06 07:35:00,213.24239999999998,213.24239999999998,215.42,213.16119999999995,0
7326,1736129160000,215.82,216.08,215.55,215.68,7403.39,2025-01-06 07:36:00,213.3174,213.3174,215.81,213.24239999999998,0
7327,1736129220000,215.68,216.06,215.52,215.98,2719.081,2025-01-06 07:37:00,213.39979999999997,213.39979999999997,215.68,213.3174,0
7328,1736129280000,215.99,216.09,215.87,216.0,3334.388,2025-01-06 07:38:00,213.48199999999997,213.48199999999997,215.98,213.39979999999997,0
7329,1736129340000,216.0,216.02,215.85,216.0,2292.361,2025-01-06 07:39:00,213.56699999999998,213.56699999999998,216.0,213.48199999999997,0
7330,1736129400000,216.01,216.13,215.95,216.01,1538.149,2025-01-06 07:40:00,213.65459999999996,213.65459999999996,216.0,213.56699999999998,0
7331,1736129460000,216.0,216.0,215.67,215.76,2649.145,2025-01-06 07:41:00,213.73799999999994,213.73799999999994,216.01,213.65459999999996,0
7332,1736129520000,215.75,215.89,215.44,215.52,3639.475,2025-01-06 07:42:00,213.81419999999997,213.81419999999997,215.76,213.73799999999994,0
7333,1736129580000,215.53,215.78,215.44,215.78,3070.816,2025-01-06 07:43:00,213.8932,213.8932,215.52,213.81419999999997,0
7334,1736129640000,215.78,215.85,215.67,215.8,1516.801,2025-01-06 07:44:00,213.97100000000003,213.97100000000003,215.78,213.8932,0
7335,1736129700000,215.79,215.79,214.9,215.04,3164.946,2025-01-06 07:45:00,214.03600000000003,214.03600000000003,215.8,213.97100000000003,0
7336,1736129760000,215.03,215.26,214.95,215.14,1910.496,2025-01-06 07:46:00,214.10360000000003,214.10360000000003,215.04,214.03600000000003,0
7337,1736129820000,215.15,215.22,214.91,214.99,1598.272,2025-01-06 07:47:00,214.1654,214.1654,215.14,214.10360000000003,0
7338,1736129880000,214.99,215.22,214.96,215.15,3147.83,2025-01-06 07:48:00,214.22860000000003,214.22860000000003,214.99,214.1654,0
7339,1736129940000,215.15,215.5,215.02,215.49,2096.145,2025-01-06 07:49:00,214.29780000000002,214.29780000000002,215.15,214.22860000000003,0
7340,1736130000000,215.48,215.67,215.29,215.4,1978.869,2025-01-06 07:50:00,214.3554,214.3554,215.49,214.29780000000002,0
7341,1736130060000,215.41,215.41,215.17,215.34,715.023,2025-01-06 07:51:00,214.41240000000002,214.41240000000002,215.4,214.3554,0
7342,1736130120000,215.35,215.45,215.21,215.25,3280.184,2025-01-06 07:52:00,214.4702,214.4702,215.34,214.41240000000002,0
7343,1736130180000,215.25,215.43,215.17,215.17,1637.313,2025-01-06 07:53:00,214.5252,214.5252,215.25,214.4702,0
7344,1736130240000,215.16,215.27,215.09,215.24,1369.245,2025-01-06 07:54:00,214.57739999999998,214.57739999999998,215.17,214.5252,0
7345,1736130300000,215.25,215.36,215.16,215.31,1278.667,2025-01-06 07:55:00,214.62219999999996,214.62219999999996,215.24,214.57739999999998,0
7346,1736130360000,215.3,215.34,215.06,215.33,885.959,2025-01-06 07:56:00,214.67179999999996,214.67179999999996,215.31,214.62219999999996,0
7347,1736130420000,215.34,215.39,215.24,215.26,484.188,2025-01-06 07:57:00,214.72179999999997,214.72179999999997,215.33,214.67179999999996,0
7348,1736130480000,215.26,215.26,215.14,215.18,766.979,2025-01-06 07:58:00,214.76940000000002,214.76940000000002,215.26,214.72179999999997,0
7349,1736130540000,215.19,215.22,215.09,215.21,1129.016,2025-01-06 07:59:00,214.8138,214.8138,215.18,214.76940000000002,0
7350,1736130600000,215.22,215.31,214.9,214.99,4890.433,2025-01-06 08:00:00,214.8498,214.8498,215.21,214.8138,0
7351,1736130660000,214.99,215.16,214.92,215.1,1030.326,2025-01-06 08:01:00,214.8906,214.8906,214.99,214.8498,0
7352,1736130720000,215.11,215.38,215.04,215.38,1825.7,2025-01-06 08:02:00,214.93239999999997,214.93239999999997,215.1,214.8906,0
7353,1736130780000,215.37,215.59,215.37,215.51,1228.886,2025-01-06 08:03:00,214.97619999999998,214.97619999999998,215.38,214.93239999999997,0
7354,1736130840000,215.51,215.98,215.51,215.71,5003.371,2025-01-06 08:04:00,215.02639999999997,215.02639999999997,215.51,214.97619999999998,0
7355,1736130900000,215.7,216.24,215.68,216.2,2235.517,2025-01-06 08:05:00,215.0862,215.0862,215.71,215.02639999999997,0
7356,1736130960000,216.21,216.36,216.18,216.33,943.898,2025-01-06 08:06:00,215.14879999999997,215.14879999999997,216.2,215.0862,0
7357,1736131020000,216.34,216.43,216.27,216.37,2207.114,2025-01-06 08:07:00,215.2082,215.2082,216.33,215.14879999999997,0
7358,1736131080000,216.36,216.41,216.22,216.29,1669.104,2025-01-06 08:08:00,215.26420000000002,215.26420000000002,216.37,215.2082,0
7359,1736131140000,216.29,216.29,215.92,216.11,1889.81,2025-01-06 08:09:00,215.31380000000001,215.31380000000001,216.29,215.26420000000002,0
7360,1736131200000,216.11,216.22,215.98,216.15,974.759,2025-01-06 08:10:00,215.3624,215.3624,216.11,215.31380000000001,0
7361,1736131260000,216.15,216.18,215.78,215.78,2838.887,2025-01-06 08:11:00,215.40300000000008,215.40300000000008,216.15,215.3624,0
7362,1736131320000,215.77,215.88,215.7,215.85,5257.419,2025-01-06 08:12:00,215.43180000000004,215.43180000000004,215.78,215.40300000000008,0
7363,1736131380000,215.85,215.86,215.7,215.85,3437.779,2025-01-06 08:13:00,215.45100000000005,215.45100000000005,215.85,215.43180000000004,0
7364,1736131440000,215.85,216.07,215.81,216.06,2704.521,2025-01-06 08:14:00,215.46900000000005,215.46900000000005,215.85,215.45100000000005,0
7365,1736131500000,216.05,216.22,216.03,216.14,1033.892,2025-01-06 08:15:00,215.49260000000007,215.49260000000007,216.06,215.46900000000005,0
7366,1736131560000,216.14,216.57,215.97,216.53,7031.949,2025-01-06 08:16:00,215.53080000000008,215.53080000000008,216.14,215.49260000000007,0
7367,1736131620000,216.52,216.63,216.38,216.56,2699.277,2025-01-06 08:17:00,215.57260000000005,215.57260000000005,216.53,215.53080000000008,0
7368,1736131680000,216.55,216.87,216.5,216.86,6385.737,2025-01-06 08:18:00,215.62180000000006,215.62180000000006,216.56,215.57260000000005,0
7369,1736131740000,216.86,216.99,216.81,216.95,4500.521,2025-01-06 08:19:00,215.6674000000001,215.6674000000001,216.86,215.62180000000006,0
7370,1736131800000,216.94,216.99,216.86,216.89,6869.092,2025-01-06 08:20:00,215.71300000000008,215.71300000000008,216.95,215.6674000000001,0
7371,1736131860000,216.89,216.89,216.42,216.46,2374.486,2025-01-06 08:21:00,215.741,215.741,216.89,215.71300000000008,0
7372,1736131920000,216.46,216.66,216.46,216.66,1724.941,2025-01-06 08:22:00,215.769,215.769,216.46,215.741,0
7373,1736131980000,216.65,216.76,216.55,216.55,970.122,2025-01-06 08:23:00,215.7908,215.7908,216.66,215.769,0
7374,1736132040000,216.55,216.56,216.34,216.34,1217.411,2025-01-06 08:24:00,215.80919999999998,215.80919999999998,216.55,215.7908,0
7375,1736132100000,216.35,216.4,216.07,216.07,1191.328,2025-01-06 08:25:00,215.81439999999998,215.81439999999998,216.34,215.80919999999998,0
7376,1736132160000,216.07,216.07,215.95,215.96,1750.932,2025-01-06 08:26:00,215.81999999999996,215.81999999999996,216.07,215.81439999999998,0
7377,1736132220000,215.95,215.95,215.7,215.7,2380.231,2025-01-06 08:27:00,215.81439999999998,215.81439999999998,215.96,215.81999999999996,0
7378,1736132280000,215.7,215.79,215.68,215.78,993.228,2025-01-06 08:28:00,215.81,215.81,215.7,215.81439999999998,0
7379,1736132340000,215.78,215.78,215.57,215.6,989.689,2025-01-06 08:29:00,215.80199999999996,215.80199999999996,215.78,215.81,0
7380,1736132400000,215.61,215.66,215.41,215.41,2520.382,2025-01-06 08:30:00,215.79,215.79,215.6,215.80199999999996,0
7381,1736132460000,215.42,215.44,215.27,215.38,2848.44,2025-01-06 08:31:00,215.78239999999997,215.78239999999997,215.41,215.79,0
7382,1736132520000,215.38,215.56,215.36,215.39,1797.393,2025-01-06 08:32:00,215.7797999999999,215.7797999999999,215.38,215.78239999999997,0
7383,1736132580000,215.4,215.75,215.4,215.62,947.072,2025-01-06 08:33:00,215.77659999999997,215.77659999999997,215.39,215.7797999999999,0
